#{"t_start": 1707175045.1665442, "env_id": "Radar-v0"}
r,l,t
65,47,802.830578
66,50,803.042074
55,47,803.162601
55,50,803.376263
41,49,803.508918
65,50,803.633043
51,50,803.87733
82,50,804.003777
54,50,804.152413
82,50,804.503977
75,50,804.622496
35,50,804.850492
56,47,804.983282
70,50,805.125141
39,50,805.382362
50,50,805.509757
60,47,805.723813
62,50,805.836783
58,49,805.956877
63,50,806.167706
63,50,806.296551
79,50,806.532896
64,47,806.648231
49,47,806.759862
61,47,806.970461
64,50,807.082584
62,50,807.219921
57,50,807.437089
65,50,807.563816
63,50,807.777035
83,50,807.905714
77,50,808.030646
60,50,808.244988
56,50,808.373017
60,50,808.583617
52,50,808.725563
29,50,808.86376
43,47,809.080181
55,50,809.203373
64,50,809.329581
65,50,809.67103
76,50,809.795235
57,50,810.021948
42,47,810.146871
68,50,810.279111
76,47,810.511661
19,50,810.674689
77,47,810.916956
62,50,811.040182
44,45,811.151964
65,50,811.377976
70,50,811.504159
26,48,811.624746
58,50,811.846163
70,50,811.978006
68,50,812.32128
36,47,812.455869
71,50,812.596495
64,50,812.836936
49,47,812.952831
68,50,813.090135
46,50,813.309518
35,50,813.442336
68,50,813.67343
57,50,813.806842
66,49,813.935224
25,47,814.126626
47,50,814.240765
53,50,814.450671
77,47,814.581694
61,49,814.707598
25,50,814.928015
29,49,815.047184
49,47,815.172198
45,44,815.408805
34,50,815.555591
82,50,815.797541
58,50,815.892124
45,50,815.997308
56,50,816.220724
75,50,816.368248
57,50,816.605912
36,50,816.732831
62,50,816.857441
46,50,817.076692
49,50,817.196737
55,50,817.424799
42,49,817.556349
60,50,817.658087
72,47,817.845027
71,50,817.965444
68,50,818.095846
56,50,818.304291
68,50,818.427579
57,47,818.632679
75,50,818.755395
31,50,818.877651
71,50,819.081833
39,47,819.190986
58,50,819.398114
66,47,819.522245
53,50,819.648979
37,49,819.990705
57,50,820.129056
59,50,820.269656
60,50,820.492121
22,47,820.603246
46,50,820.838098
39,50,820.974161
64,50,821.094979
68,50,821.309257
75,50,821.430951
69,50,821.642171
7,47,821.762418
58,50,821.901856
38,50,822.122823
43,50,822.25686
71,50,822.397099
80,50,822.636379
53,47,822.765982
78,50,822.994526
76,50,823.109933
71,50,823.219406
56,50,823.445692
66,50,823.577922
23,50,823.985039
25,50,824.106814
78,50,824.248242
57,50,824.455603
54,50,824.582537
40,50,824.804794
66,50,824.926584
65,50,825.049611
54,50,825.279259
56,49,825.3606
76,50,825.483987
64,50,825.683243
28,50,825.801836
76,50,826.023317
57,49,826.130235
80,50,826.220785
41,50,826.433809
72,50,826.565019
81,50,827.003114
60,47,827.114807
42,50,827.23459
58,50,827.46342
29,50,827.592397
71,50,827.80635
51,46,827.934211
56,50,828.06333
69,49,828.308948
65,50,828.436542
53,50,828.564221
74,50,828.80553
48,50,828.933058
57,47,829.155334
47,50,829.258768
73,50,829.396197
64,47,829.601502
74,50,829.725983
82,50,829.854442
79,50,830.080396
57,47,830.207156
72,50,830.533079
5,47,830.666136
77,47,830.812841
73,49,831.160943
23,49,831.281606
39,49,831.484948
47,50,831.616599
67,50,831.746038
50,50,832.062143
41,50,832.184473
45,50,832.305174
38,50,832.527351
79,50,832.658353
63,50,832.883687
69,50,833.00834
80,50,833.136305
67,47,833.364771
75,50,833.492419
48,47,833.707037
65,50,833.83712
71,50,833.96215
48,50,834.180633
64,50,834.30138
48,50,834.511846
53,50,834.650578
52,50,834.773612
17,50,835.048595
64,47,835.16216
58,50,835.285316
48,50,835.509134
39,50,835.63558
74,50,835.863185
24,50,835.991042
63,50,836.129927
80,50,836.357125
64,47,836.4745
65,50,836.704833
53,50,836.824394
66,50,836.948024
60,50,837.156064
47,50,837.271165
82,50,837.372364
49,50,837.579112
60,50,837.701405
75,50,837.944081
65,47,838.062016
49,50,838.186641
45,50,838.417911
75,50,838.545846
25,50,838.769978
75,50,838.893284
43,47,839.016314
65,50,839.239175
36,50,839.364222
59,50,839.582937
60,50,839.690241
72,50,839.792992
83,50,840.124826
63,50,840.246003
64,50,840.386499
60,50,840.60538
51,50,840.73119
62,49,840.941539
81,50,841.062176
70,50,841.200928
80,50,841.417406
32,47,841.532853
32,50,841.755661
67,49,841.878771
66,50,841.979292
43,50,842.193443
75,50,842.322326
74,50,842.532462
63,47,842.657744
69,50,842.782101
43,50,843.000587
58,50,843.124162
55,50,843.250739
80,50,843.519386
66,50,843.659019
63,50,843.974705
71,50,844.098902
75,50,844.240543
58,50,844.467195
79,50,844.603885
55,50,844.800227
35,50,844.923523
80,50,845.052431
63,47,845.26802
46,50,845.384154
53,50,845.603406
75,50,845.721648
63,50,845.836375
79,50,846.055134
51,49,846.180111
59,50,846.298889
80,50,846.514761
54,50,846.641606
44,49,846.851561
33,45,846.964286
54,50,847.089544
50,50,847.307582
70,47,847.425972
71,49,847.549717
63,50,847.761681
60,50,847.896114
19,49,848.132244
44,50,848.25585
63,50,848.381253
80,50,848.614112
61,50,848.742546
60,50,848.957222
79,50,849.083284
58,50,849.211385
34,43,849.401726
64,50,849.54076
53,50,849.766354
58,50,849.873541
61,50,849.955594
54,50,850.203432
78,50,850.297179
60,47,850.375237
73,50,850.5882
32,50,850.740458
84,50,850.962217
69,50,851.08247
81,50,851.193476
68,50,851.400251
59,50,851.521375
71,50,851.737782
27,50,851.848995
82,50,851.9627
80,50,852.175333
61,50,852.280438
63,50,852.499519
51,50,852.624762
77,50,852.749573
62,49,852.968385
41,50,853.070935
63,50,853.194009
30,50,853.423359
62,50,853.553825
55,50,853.893512
84,50,854.014739
42,50,854.127522
60,50,854.347607
81,50,854.470122
77,50,854.685971
72,50,854.811638
68,50,854.933171
77,50,855.146463
49,50,855.267871
81,50,855.49494
55,50,855.620787
64,50,855.743437
66,50,855.945989
32,50,856.043114
50,50,856.152549
84,50,856.386746
84,50,856.520049
77,50,856.742076
66,49,856.864067
58,50,856.987326
59,47,857.206673
46,47,857.323989
60,50,857.554428
61,50,857.658119
60,50,857.758702
71,50,857.971606
28,50,858.102887
46,50,858.323843
83,50,858.445927
59,50,858.56609
62,50,858.781683
39,50,858.906382
66,50,859.027558
52,50,859.225194
59,50,859.320729
68,50,859.528512
76,50,859.655426
65,49,859.778181
62,50,859.998127
69,50,860.14841
70,47,860.357255
45,50,860.491759
61,47,860.626647
39,47,860.841594
61,50,860.970942
57,49,861.098412
83,50,861.313873
59,50,861.417044
56,50,861.625279
41,50,861.762069
29,50,861.90716
39,49,862.12405
83,50,862.264774
80,50,862.528632
59,50,862.653011
49,50,862.776476
81,50,863.004144
73,50,863.087146
52,50,863.296557
71,50,863.422143
43,49,863.544136
42,50,863.776588
82,50,863.898412
69,50,864.007101
38,44,864.212771
69,50,864.350926
38,50,864.568293
72,50,864.709762
64,50,864.854848
65,50,865.066725
53,50,865.164634
65,50,865.350316
68,50,865.446182
29,49,865.527615
62,50,865.737917
82,50,865.861166
50,50,866.071693
69,50,866.199984
60,50,866.324002
37,50,866.532554
60,49,866.65338
73,50,866.779643
66,44,866.9988
59,50,867.119676
62,50,867.332129
74,50,867.464114
46,50,867.595149
71,50,867.80283
22,50,867.908067
75,50,868.114803
54,50,868.225281
85,50,868.346527
67,50,868.562874
57,47,868.68123
59,47,868.803461
40,50,869.026455
60,47,869.142647
50,50,869.354306
64,50,869.445696
72,50,869.529891
64,47,869.729909
57,50,869.864089
59,47,869.987395
69,50,870.22698
57,47,870.317956
68,50,870.531506
65,47,870.647814
66,50,870.76905
77,50,870.987674
42,50,871.10756
74,50,871.40588
50,50,871.526992
76,50,871.645633
63,50,871.855901
25,50,871.975036
32,50,872.199515
67,50,872.290101
81,50,872.369406
48,50,872.563282
53,47,872.688645
50,50,872.787277
80,50,873.040907
63,50,873.170732
50,50,873.455148
78,50,873.582035
77,50,873.704457
70,50,873.950584
52,47,874.066357
76,50,874.349857
64,50,874.467744
71,47,874.58095
82,50,874.786737
37,50,874.908987
49,50,875.030662
74,50,875.246121
81,50,875.36531
75,50,875.663403
46,50,875.787916
52,50,875.917837
61,50,876.148672
27,44,876.273308
80,50,876.516906
62,50,876.616526
80,50,876.730213
60,50,876.929881
73,47,877.041351
63,50,877.154229
81,49,877.354548
50,50,877.451421
50,47,877.650847
42,50,877.778743
80,50,877.908067
64,50,878.156017
47,49,878.279827
79,50,878.469178
77,50,878.54766
62,50,878.687749
66,50,878.906178
43,50,879.027771
54,50,879.239932
40,47,879.368339
52,50,879.501752
60,47,879.72906
56,50,879.881006
77,50,880.036272
80,50,880.266497
40,50,880.396534
30,49,880.617426
29,47,880.746175
27,48,880.865378
56,50,881.081058
62,50,881.206043
48,47,881.321236
29,50,881.522372
75,50,881.608203
75,50,881.804384
63,50,881.929986
67,50,882.052743
39,47,882.270419
56,50,882.401579
68,47,882.620384
37,50,882.748868
39,50,882.875851
82,50,883.13582
73,50,883.276698
62,50,883.532592
51,48,883.616109
75,50,883.73137
68,50,883.942649
61,50,884.069015
52,50,884.194696
49,50,884.404952
76,50,884.540231
54,50,884.771576
75,50,884.877124
83,50,884.984396
70,50,885.189238
36,50,885.296345
82,50,885.598248
63,50,885.73479
65,50,885.867867
54,50,886.081038
71,50,886.200593
79,50,886.412986
66,50,886.53444
57,50,886.656302
72,50,886.880351
58,50,887.006944
75,50,887.13477
83,50,887.352429
56,49,887.47448
29,50,887.693372
73,50,887.820821
56,50,887.949643
42,50,888.162978
76,50,888.28274
57,50,888.519981
13,49,888.645593
77,50,888.776053
49,50,889.002678
47,50,889.12797
29,50,889.354696
76,50,889.483513
48,50,889.615583
73,50,889.885446
35,50,890.007196
61,50,890.219415
77,49,890.339648
10,49,890.459277
79,49,890.664511
62,50,890.784959
52,50,890.906773
54,50,891.134642
79,50,891.260426
83,50,891.47472
54,50,891.59927
80,50,891.725948
61,50,891.935414
63,50,892.042367
73,50,892.302426
63,50,892.421273
57,50,892.542568
58,50,892.774424
47,50,892.856234
33,50,893.082127
50,49,893.202168
61,50,893.326485
82,50,893.558292
65,50,893.695254
66,50,893.843832
73,50,894.072501
78,50,894.194583
46,50,894.408767
47,47,894.53912
78,50,894.668936
56,50,894.869321
81,50,894.972478
52,50,895.164095
69,50,895.290564
43,50,895.41385
53,50,895.634016
43,50,895.757551
79,50,895.944405
77,50,896.064698
66,50,896.197783
70,50,896.42717
64,47,896.55893
42,47,896.675005
53,50,896.886936
78,50,897.005465
71,50,897.220629
82,49,897.336973
82,50,897.453032
63,47,897.664926
61,50,897.791833
55,47,897.91251
79,50,898.137189
23,47,898.250135
53,49,898.476549
72,47,898.572947
56,50,898.671666
80,50,898.896458
64,50,899.022244
60,50,899.23168
41,50,899.365509
65,50,899.462679
60,50,899.658351
58,47,899.780198
58,50,899.90586
58,50,900.108254
74,50,900.219574
78,50,900.450554
76,50,900.579745
50,50,900.70774
60,50,900.927767
70,50,901.054286
65,47,901.383545
34,50,901.510381
79,50,901.636659
84,50,901.885362
83,50,902.010361
82,50,902.220241
45,50,902.359523
50,50,902.503401
66,47,902.722666
63,50,902.886715
56,47,903.027778
75,50,903.267097
65,47,903.367494
64,50,903.561204
46,50,903.685576
63,50,903.817386
45,49,904.059869
54,50,904.202353
81,50,904.422372
79,50,904.543382
46,50,904.663621
47,50,904.863927
65,50,904.984231
59,50,905.109077
35,50,905.318192
63,50,905.439383
86,50,905.645705
62,50,905.767045
55,50,905.889875
72,50,906.128657
59,50,906.252937
71,50,906.467627
76,50,906.577517
55,50,906.685079
80,49,906.895286
62,50,907.01931
48,49,907.217428
71,47,907.316286
53,50,907.409662
64,50,907.610126
84,50,907.73504
74,50,907.859298
33,50,908.081198
73,50,908.206316
56,50,908.438176
67,50,908.56337
76,50,908.688927
46,50,908.90721
78,50,909.029953
33,44,909.261673
72,50,909.381163
81,50,909.4889
82,50,909.710105
60,50,909.849422
42,46,909.978603
62,50,910.196268
65,47,910.285969
45,50,910.642995
55,50,910.763104
52,50,910.889556
56,50,911.108885
67,50,911.234615
46,50,911.473957
40,50,911.607159
62,50,911.7481
70,50,911.97227
82,50,912.093844
35,47,912.304617
68,50,912.434114
79,50,912.575006
81,50,912.792218
61,50,912.915851
75,50,913.048353
77,50,913.273911
85,50,913.400081
73,50,913.617926
68,50,913.77162
68,50,913.898619
45,50,914.149083
59,50,914.266929
54,50,914.483754
62,50,914.582063
78,50,914.675601
80,50,914.886601
51,49,915.021302
84,50,915.248798
42,50,915.372744
47,50,915.493195
73,50,915.738392
69,49,915.875776
70,50,915.984968
60,50,916.217554
35,50,916.35109
27,50,916.734183
24,50,916.853133
45,50,916.98439
71,50,917.191144
71,50,917.299706
51,50,917.549458
58,47,917.680939
41,50,917.819069
44,50,918.103704
82,50,918.248293
78,50,918.486719
75,50,918.625686
75,50,918.764396
59,50,919.003006
84,50,919.140351
54,50,919.273052
51,50,919.517541
65,50,919.627366
43,50,919.871605
61,50,920.00149
82,50,920.13634
46,50,920.366356
71,50,920.487505
65,50,920.698431
78,50,920.79732
62,50,920.899078
57,50,921.129321
46,50,921.251438
81,50,921.46377
77,49,921.584922
79,50,921.714214
46,50,922.066934
83,50,922.189678
67,50,922.411855
40,50,922.541563
63,50,922.669
65,50,922.891512
65,50,922.986362
61,50,923.08581
55,50,923.304061
58,50,923.427095
54,50,923.650389
68,50,923.783227
84,50,923.911288
60,49,924.119451
60,49,924.239237
72,50,924.457487
26,47,924.578597
66,50,924.70688
70,50,924.929969
74,50,925.065472
79,50,925.302242
46,50,925.432893
53,50,925.563526
67,50,925.778235
54,50,925.898993
70,50,926.047557
54,50,926.265744
63,50,926.389018
42,50,926.613938
46,50,926.741811
46,50,926.88425
43,49,927.106802
44,50,927.231291
50,50,927.454593
64,50,927.576021
81,50,927.700604
67,50,927.928775
44,50,928.034002
63,50,928.236477
68,50,928.359755
45,50,928.480455
51,49,928.698035
58,46,928.814492
45,50,928.939336
43,44,929.14253
68,50,929.269103
45,46,929.496433
63,50,929.605041
46,50,929.715887
47,50,930.103501
55,50,930.228249
60,47,930.347221
82,50,930.570022
43,50,930.689678
56,50,930.896527
45,47,931.016322
68,50,931.140801
66,49,931.36065
80,50,931.490361
45,47,931.704979
79,50,931.83146
61,49,931.954645
60,50,932.177319
56,50,932.307961
64,50,932.429262
37,50,932.609282
65,50,932.740367
61,50,932.975569
46,49,933.097573
80,50,933.225783
61,47,933.519003
58,50,933.636234
49,50,933.98386
66,50,934.118699
48,50,934.270024
69,50,934.518025
50,50,934.648229
58,50,934.877702
50,50,935.021609
58,50,935.174046
68,50,935.417771
46,50,935.540735
45,47,935.658356
45,47,935.849831
65,50,935.944146
47,50,936.127404
46,50,936.265951
54,50,936.392843
40,50,936.619597
82,50,936.745771
46,50,936.972526
78,50,937.096913
61,50,937.232799
76,50,937.456296
86,50,937.542805
68,50,937.737155
43,50,937.864141
77,50,937.986886
43,49,938.22906
82,50,938.360014
47,50,938.48629
65,50,938.723162
58,47,938.816613
52,47,939.015613
69,50,939.169969
75,50,939.314946
59,50,939.560894
73,50,939.682636
59,47,939.890629
81,49,940.013907
57,50,940.135478
76,50,940.330044
65,50,940.422768
59,50,940.522543
47,50,940.729928
47,50,940.851807
77,50,941.073622
66,50,941.213539
63,50,941.351478
38,50,941.651689
79,50,941.778478
63,50,941.998151
82,50,942.123826
81,50,942.245128
30,50,942.469214
78,50,942.591982
63,49,942.833413
61,50,942.959287
72,50,943.082914
71,50,943.293509
66,50,943.406703
40,50,943.530221
75,50,943.765546
58,50,943.889574
69,50,944.115165
75,50,944.241081
47,50,944.371346
61,50,944.58186
65,50,944.707045
68,50,944.929975
81,49,945.056578
56,50,945.183707
83,50,945.413921
83,50,945.552147
49,50,945.789165
50,50,945.914881
45,50,946.024302
70,50,946.232278
60,50,946.326451
61,50,946.494049
81,49,946.617054
58,50,946.744805
54,50,946.965141
45,47,947.072808
70,50,947.171849
53,50,947.38789
57,50,947.508006
65,49,947.718478
53,50,947.843143
68,50,947.9716
53,50,948.18722
61,50,948.312904
69,50,948.527514
81,50,948.649949
59,50,948.760348
45,50,948.961605
47,50,949.091357
65,50,949.363721
59,50,949.496214
52,47,949.617892
80,50,949.833785
53,50,949.960735
44,50,950.067891
46,50,950.28392
53,50,950.399911
49,50,950.626499
45,50,950.740232
57,50,950.85655
65,50,951.065033
80,50,951.159164
62,50,951.37091
50,50,951.489457
60,50,951.615083
69,50,951.831752
67,50,951.948769
70,50,952.152306
77,50,952.286064
63,50,952.425812
66,47,952.637015
53,50,952.758015
64,50,952.879282
44,50,953.098207
59,50,953.215148
56,49,953.420989
74,50,953.554335
40,50,953.689859
69,50,954.028843
49,47,954.148579
73,50,954.359471
67,50,954.467034
65,50,954.580049
43,50,954.798074
74,50,954.918316
62,50,955.041606
47,50,955.258224
68,50,955.384857
67,50,955.600966
62,49,955.698687
74,50,955.788179
66,50,956.022781
50,48,956.147176
60,50,956.384866
72,50,956.510567
63,49,956.634858
52,50,956.853351
36,49,956.984031
75,50,957.21387
25,47,957.332165
58,50,957.453646
43,50,957.671386
77,50,957.7974
42,50,957.93918
62,50,958.161683
54,50,958.282331
82,49,958.499208
57,50,958.624363
41,50,958.7575
71,50,958.991911
60,50,959.110872
82,50,959.326847
52,50,959.440355
68,50,959.561873
55,47,959.766935
47,50,959.900612
62,50,960.135049
58,47,960.258427
44,47,960.375117
81,50,960.594674
