#{"t_start": 1707153303.3442564, "env_id": "Radar-v0"}
r,l,t
56.618832,50,2615.880103
44.437699,50,2616.000305
43.767957,50,2616.207238
47.668456,49,2616.32974
48.984284,50,2616.45661
44.99727,50,2616.677324
75.944162,50,2616.794461
46.304725,50,2616.996941
58.724157,50,2617.121178
44.517106,50,2617.265403
42.008863,50,2617.479542
43.653032,50,2617.605037
44.510258,50,2617.815907
44.518311,50,2617.934222
44.506643,50,2618.053132
50.429355,50,2618.280985
48.976086,49,2618.374596
42.945644,50,2618.496062
44.517106,50,2618.733392
44.170341,50,2618.858689
44.305395,50,2619.09699
60.519392,50,2619.222043
44.169136,50,2619.343857
42.821918,50,2619.549716
44.385136,50,2619.664222
43.095762,50,2619.868804
43.79308,50,2619.991604
47.519151,50,2620.111029
43.498508,50,2620.350792
43.758699,50,2620.504287
43.57912,50,2620.732084
44.512589,50,2620.856159
55.017535,50,2620.983356
42.423892,50,2621.198881
56.439988,50,2621.329361
43.654237,50,2621.54075
44.517106,50,2621.66147
44.518311,50,2621.77647
43.759904,50,2621.979568
44.437699,50,2622.101015
56.325467,50,2622.221571
44.514696,50,2622.403101
44.505742,50,2622.497818
44.3066,50,2622.808126
64.91824,50,2622.929817
44.515901,50,2623.053049
58.626204,50,2623.263269
43.170341,49,2623.397153
43.191978,50,2623.642105
44.517106,50,2623.783907
60.994891,50,2623.909109
43.533534,50,2624.119091
68.519478,50,2624.241593
48.995633,50,2624.458416
55.733836,49,2624.576131
44.511464,50,2624.699052
44.714258,49,2624.926414
43.174246,50,2625.05442
43.556246,50,2625.18174
43.741934,50,2625.350924
56.827637,50,2625.420468
44.518311,50,2625.75391
65.158625,50,2625.874777
65.280313,50,2626.00017
59.041428,50,2626.18344
44.995164,50,2626.252412
56.378644,50,2626.42574
50.145085,50,2626.499671
44.269945,49,2626.568313
58.125455,50,2626.782226
44.505742,50,2626.909557
41.056832,49,2627.120391
54.46106,50,2627.241662
44.169136,50,2627.36202
44.511464,50,2627.580118
43.16703,49,2627.699632
44.517106,50,2627.823682
43.765546,50,2628.020123
44.30419,50,2628.131509
63.680439,50,2628.334315
44.423939,49,2628.447664
44.517106,50,2628.563919
43.515901,49,2628.766847
48.914888,50,2628.895707
53.515711,50,2629.102728
57.016932,50,2629.224656
62.02235,50,2629.346077
42.571292,49,2629.551855
58.928282,50,2629.680515
43.519806,50,2629.91631
41.940002,49,2630.039478
50.445033,50,2630.165332
44.170341,50,2630.378227
44.517106,50,2630.468186
40.812795,50,2630.578339
44.517106,50,2630.798528
57.999973,50,2630.923145
47.351014,50,2631.133294
43.467306,50,2631.205221
44.510258,50,2631.270646
48.736647,50,2631.462334
43.57912,50,2631.584416
63.122554,49,2631.785141
44.219141,50,2631.89545
47.62569,50,2631.973111
78.35249,50,2632.171968
42.825455,50,2632.292494
48.919083,50,2632.500457
58.986531,50,2632.623207
49.915841,50,2632.765626
50.362517,50,2632.966926
44.518311,50,2633.086552
50.93574,50,2633.288839
76.512731,50,2633.413562
44.518311,50,2633.539144
44.157788,50,2633.749433
43.170341,49,2633.862128
41.831466,50,2633.982247
44.515901,50,2634.202714
60.622808,50,2634.329869
59.334696,50,2634.535199
44.299674,50,2634.659549
42.716251,50,2634.781488
43.958631,50,2634.987559
44.18553,49,2635.124471
60.150487,50,2635.390515
54.913301,50,2635.500496
44.518311,50,2635.591835
46.859387,49,2635.792802
44.437699,50,2635.931967
44.167931,50,2636.13437
62.600021,50,2636.261413
43.281237,50,2636.379239
44.513795,50,2636.573079
44.518311,50,2636.696184
43.990422,49,2636.816856
38.907641,50,2637.025866
44.3066,50,2637.148307
49.228406,50,2637.356071
43.789705,49,2637.460321
51.340406,50,2637.57881
70.567279,50,2637.79643
56.360977,50,2637.935059
43.792115,49,2638.142915
42.596723,50,2638.26127
59.584489,50,2638.381136
43.55173,50,2638.583205
44.981469,50,2638.696684
44.163734,50,2638.905888
55.226824,49,2639.04723
43.575809,50,2639.15717
59.539492,50,2639.364669
43.415471,50,2639.485423
43.765546,50,2639.6052
60.69025,50,2639.825968
56.337502,50,2639.953556
44.436494,50,2640.159386
44.518311,50,2640.236922
43.575809,50,2640.301705
55.221854,50,2640.50562
57.849263,50,2640.622893
59.900013,50,2640.966467
48.868181,49,2641.083365
60.041941,50,2641.219268
38.916819,50,2641.414525
58.327901,50,2641.535561
59.763169,50,2641.751021
44.51349,50,2641.866418
77.573715,50,2641.964821
46.847803,50,2642.180987
58.290595,50,2642.282737
55.790173,50,2642.398517
44.191252,49,2642.581116
55.772419,50,2642.647848
59.15972,49,2642.81281
63.191238,50,2642.939564
72.646075,50,2643.066395
43.265191,50,2643.279452
69.198929,50,2643.412782
42.447883,50,2643.6395
43.571067,50,2643.714331
73.470377,50,2643.77968
44.16462,50,2643.960996
56.416713,50,2644.056661
77.522688,50,2644.379125
43.580405,49,2644.497661
42.269664,49,2644.619192
68.036371,48,2644.823613
58.69008,50,2644.945463
52.332416,50,2645.088883
42.958551,50,2645.295425
35.828197,50,2645.428594
43.651827,50,2645.787631
64.384002,50,2645.905057
42.577304,50,2646.036311
48.952619,50,2646.25231
43.442526,50,2646.376789
76.240415,50,2646.857533
44.512589,50,2646.930313
48.468111,50,2646.997165
42.945644,50,2647.283227
43.165825,49,2647.39524
43.418782,50,2647.599812
39.591442,50,2647.724974
41.029563,49,2647.837006
43.759904,50,2648.041718
54.479596,50,2648.162956
42.367076,50,2648.28427
43.789705,49,2648.577093
53.824165,50,2648.733393
63.904655,50,2648.914871
44.514696,50,2649.032633
44.515901,50,2649.150848
43.363327,50,2649.429759
43.947282,50,2649.528663
41.236812,50,2649.715497
42.204965,49,2649.836219
44.170341,50,2649.955929
41.577304,49,2650.216547
44.514696,50,2650.337517
43.033179,50,2650.649032
54.045561,49,2650.771008
41.789544,49,2650.894182
57.503814,49,2651.191234
52.3351,50,2651.315105
58.288245,50,2651.443745
44.298548,50,2651.669764
46.066797,50,2651.744399
55.018729,49,2652.071877
59.128361,50,2652.191782
44.509053,50,2652.299189
73.519836,50,2652.527907
43.519806,50,2652.646
64.615597,50,2652.860539
59.706932,50,2652.985297
43.766752,50,2653.104744
70.525117,50,2653.333877
42.439505,50,2653.45833
41.843057,50,2653.669122
64.648611,50,2653.75759
41.787085,50,2653.825186
56.826653,50,2654.011052
53.686007,50,2654.134578
45.450569,50,2654.345737
70.314964,49,2654.464103
46.064088,50,2654.589038
39.432633,47,2654.799155
42.740729,49,2654.92062
44.509053,50,2655.044794
72.466715,50,2655.25708
43.787599,49,2655.39368
56.480682,50,2655.751466
41.86945,49,2655.865405
41.714078,49,2655.984766
70.408849,50,2656.192629
41.947139,50,2656.314644
43.76103,50,2656.544962
49.888612,50,2656.664892
58.463185,50,2656.782336
49.854875,47,2656.979537
49.239916,50,2657.106464
59.860142,50,2657.234083
43.845203,50,2657.476223
43.386783,50,2657.604558
43.665838,50,2657.816118
37.976651,50,2657.945659
42.306557,50,2658.064654
38.059626,50,2658.263759
44.506947,50,2658.372244
41.059605,50,2658.613135
43.041761,49,2658.710589
44.125023,50,2658.776963
43.492866,50,2658.947058
53.773164,49,2659.081994
41.630501,50,2659.25048
40.444563,50,2659.370801
39.810283,50,2659.530293
55.566277,50,2659.700279
32.631282,50,2659.824498
48.553454,50,2659.947971
42.929055,49,2660.264139
36.325622,50,2660.379616
43.296731,50,2660.672369
42.297936,49,2660.8026
42.662404,50,2660.94248
29.40743,47,2661.151992
44.162514,50,2661.276754
43.574604,50,2661.508509
43.305062,50,2661.617637
47.054415,50,2661.712617
44.072802,50,2661.930149
44.512285,50,2662.02399
68.606905,50,2662.276266
55.06071,50,2662.402088
42.774723,49,2662.524069
43.985374,50,2662.80787
44.494394,50,2662.881955
42.937251,50,2662.948456
44.51349,50,2663.186401
37.659011,49,2663.25232
43.742835,50,2663.48162
36.183359,50,2663.606339
47.828111,49,2663.738963
41.60024,50,2664.000756
41.579328,50,2664.121114
63.861107,49,2664.34916
42.461745,47,2664.470982
54.062584,48,2664.591326
36.85988,50,2664.849922
43.16973,50,2664.940075
77.080579,50,2665.043906
42.787133,50,2665.364352
42.944439,50,2665.453378
46.066601,50,2665.711607
57.258401,50,2665.829106
44.156583,50,2665.947699
63.989331,50,2666.240424
42.092429,49,2666.382848
56.082897,48,2666.600878
44.134401,50,2666.736423
56.849807,50,2666.866976
41.818607,49,2667.067641
57.213771,50,2667.160926
44.648043,50,2667.332892
54.884919,50,2667.458419
38.152448,49,2667.580241
44.089729,50,2667.803385
44.170341,50,2667.942224
43.590415,49,2668.071864
40.091528,50,2668.342054
44.513795,50,2668.462927
47.956864,50,2668.663736
49.346637,49,2668.78529
41.654527,49,2668.902609
44.506643,50,2669.128051
63.628549,50,2669.239703
37.659505,50,2669.583304
43.036039,49,2669.699463
40.555459,50,2669.82605
38.911144,50,2670.106527
43.596578,49,2670.228859
44.12975,49,2670.35398
41.301188,50,2670.664696
47.688441,49,2670.763671
41.805972,50,2671.032183
44.514696,50,2671.16981
43.236543,50,2671.295769
41.770657,49,2671.594735
39.291798,49,2671.722641
56.6805,50,2671.971257
57.582416,50,2672.132147
56.284266,50,2672.256359
38.671844,50,2672.463562
68.528525,50,2672.579113
44.16462,50,2672.834803
48.155124,50,2672.91381
57.120523,50,2672.980626
48.665811,50,2673.195084
44.364566,50,2673.318415
43.568961,50,2673.456031
73.713833,50,2673.672385
51.421967,50,2673.806152
39.677291,49,2674.045427
42.942333,50,2674.191649
42.708199,50,2674.309467
56.446811,47,2674.542144
44.133286,49,2674.656158
43.968142,50,2674.913966
57.013707,50,2675.013937
43.755388,50,2675.118834
47.246698,50,2675.404991
43.206708,50,2675.471211
43.170631,50,2675.676414
44.155377,50,2675.772322
43.166726,49,2675.836723
44.427379,50,2676.021659
54.387066,50,2676.142309
43.942461,50,2676.267824
42.427013,49,2676.47637
43.441321,50,2676.602744
39.115931,50,2676.853591
42.263649,50,2676.930357
44.514696,50,2677.000072
43.763136,50,2677.227907
63.748246,49,2677.349906
66.808431,50,2677.569886
44.07507,50,2677.692422
43.519806,50,2677.806332
42.249958,50,2678.019084
41.839521,50,2678.15973
44.990422,50,2678.410485
38.720634,50,2678.527229
42.299208,50,2678.597574
48.60047,50,2678.804922
43.232355,50,2678.910486
44.504537,50,2679.022553
42.826739,49,2679.268156
42.766752,49,2679.38813
44.220267,50,2679.646152
43.78553,50,2679.77643
40.481892,50,2679.90768
64.036364,50,2680.120871
44.515901,50,2680.244621
43.765546,50,2680.469139
58.834135,50,2680.569679
42.96133,50,2680.686694
42.955319,49,2680.892159
47.916662,50,2681.015589
42.387169,50,2681.254555
43.68272,49,2681.37174
44.588446,50,2681.512254
42.229044,49,2681.713735
41.819509,49,2681.839524
38.515163,49,2681.983672
43.194518,50,2682.214581
40.487263,50,2682.340451
36.246042,50,2682.604247
42.526426,50,2682.72429
38.494388,49,2682.848155
78.541165,50,2683.136039
48.839479,49,2683.253629
61.239447,50,2683.532985
55.908954,50,2683.637223
44.515901,50,2683.75913
42.58182,50,2684.074698
66.061439,50,2684.195533
69.86545,50,2684.433658
40.58614,49,2684.568407
42.161982,50,2684.705468
44.155666,50,2684.971967
43.569862,50,2685.090418
56.189004,49,2685.224858
76.63509,50,2685.484877
56.161039,50,2685.621537
41.825823,50,2685.924741
43.16462,49,2686.008313
57.463481,47,2686.114339
40.612646,50,2686.400936
43.134287,50,2686.527974
41.702477,49,2686.83118
45.273565,49,2686.96746
44.995164,50,2687.123626
42.04205,49,2687.41522
42.573756,50,2687.524291
43.613296,49,2687.636301
65.216808,50,2687.900236
61.221344,50,2687.967777
36.508697,50,2688.211155
41.097829,50,2688.332139
43.150861,49,2688.44065
44.282667,50,2688.687604
44.084008,50,2688.766526
43.757719,50,2689.008519
48.731535,50,2689.144419
54.824073,50,2689.277783
43.330249,50,2689.587564
43.647943,50,2689.691397
43.187248,49,2689.927748
45.831663,50,2690.064383
46.205679,50,2690.188659
48.609408,50,2690.436388
41.758085,50,2690.541252
65.256536,48,2690.653465
35.218288,50,2690.933192
79.83502,50,2691.054925
41.503319,50,2691.338994
42.545704,50,2691.452772
40.847863,50,2691.588411
43.758699,50,2691.896133
53.273467,49,2692.011514
44.508974,50,2692.302754
43.02666,50,2692.400476
48.192723,50,2692.495844
41.217215,50,2692.723249
73.615756,50,2692.84102
42.247548,50,2693.126128
52.019463,49,2693.249152
44.090935,50,2693.378255
45.852785,50,2693.597448
42.397875,50,2693.717078
43.505742,49,2693.788407
39.825569,50,2694.059004
43.648211,50,2694.185336
38.204289,50,2694.425926
43.577994,49,2694.55253
41.237983,50,2694.677679
42.168525,49,2694.898243
43.091224,50,2695.026385
42.807259,50,2695.305998
42.451096,50,2695.433432
43.739523,50,2695.572846
37.839327,48,2695.889638
59.055195,50,2696.016091
43.57912,50,2696.299083
24.885571,50,2696.442766
55.743301,50,2696.580613
49.476646,49,2696.909886
38.802132,50,2697.022032
41.605709,49,2697.136322
42.495197,49,2697.461379
58.188636,50,2697.527431
40.860154,49,2697.767441
43.233232,50,2697.915247
62.129011,50,2698.021568
48.165199,50,2698.36316
55.223864,50,2698.473048
47.375263,50,2698.765172
53.773035,49,2698.881315
43.670696,50,2699.014574
55.748622,49,2699.267777
64.426373,50,2699.40337
43.77662,48,2699.67964
43.41306,50,2699.808697
28.546924,48,2699.925925
55.824619,50,2700.222473
57.359291,50,2700.317379
67.396811,50,2700.441406
34.932582,48,2700.703099
38.788568,50,2700.822649
43.540366,50,2701.184642
44.155377,50,2701.275872
41.013557,50,2701.354466
43.860949,50,2701.646971
43.76103,50,2701.759639
54.187975,50,2702.012499
53.422887,50,2702.099041
39.007269,49,2702.163573
57.744155,50,2702.535035
48.137858,50,2702.660521
42.653032,49,2702.783376
40.565602,50,2703.085796
44.494089,50,2703.209333
67.735211,49,2703.40363
38.333251,50,2703.527121
44.97779,50,2703.647523
65.799035,50,2704.081219
56.167887,50,2704.2018
44.162186,50,2704.52263
38.84591,50,2704.599535
47.114208,49,2704.666008
75.373402,50,2704.901861
43.259425,50,2705.057446
68.815549,50,2705.318456
43.757494,50,2705.45504
38.823898,50,2705.60738
75.731841,50,2705.833645
42.221215,50,2705.948058
74.252412,50,2706.20743
77.128389,50,2706.339012
58.328974,49,2706.469063
43.94082,50,2706.718521
42.906173,49,2706.872204
44.507848,50,2707.01375
77.343184,50,2707.264804
76.875035,50,2707.393995
43.173041,50,2707.627245
65.132641,50,2707.754702
45.641582,50,2707.881464
43.009007,50,2708.102723
43.409219,50,2708.237001
56.471411,49,2708.448447
57.242311,50,2708.576527
42.742834,49,2708.696478
44.211313,50,2708.898358
54.463632,50,2709.025424
62.909808,50,2709.371013
41.443099,49,2709.473239
40.455486,50,2709.57508
41.757469,50,2709.961148
55.996499,49,2710.076733
39.139864,50,2710.196781
57.423041,48,2710.447434
39.444274,48,2710.552326
61.367295,50,2710.765635
59.362868,50,2710.844035
57.846758,50,2710.911972
59.440126,50,2711.11138
43.001061,46,2711.224768
56.515048,49,2711.459428
42.759825,49,2711.589659
46.181581,50,2711.724612
41.270035,50,2712.034
29.061699,50,2712.140379
44.161308,50,2712.250417
68.872511,50,2712.598734
44.733081,49,2712.696487
50.674641,48,2712.899345
41.707218,49,2713.023695
48.450865,50,2713.146925
53.798574,49,2713.358337
43.296058,50,2713.484982
55.725523,50,2713.818393
54.520895,50,2713.965963
56.839871,49,2714.092213
56.960436,50,2714.307
41.363765,49,2714.433957
60.096814,50,2714.565975
64.814477,48,2714.742836
55.617644,50,2714.811221
43.74404,50,2714.978764
44.512589,50,2715.103111
42.949982,50,2715.226514
43.739523,50,2715.427341
39.778518,49,2715.52825
51.099712,49,2715.745176
76.186493,50,2715.869917
60.177316,49,2715.979111
65.280484,49,2716.191875
43.954114,50,2716.32539
46.332772,50,2716.538616
43.371318,50,2716.628784
48.457436,50,2716.699401
36.931817,49,2716.903092
57.445,50,2717.025501
61.514629,50,2717.152026
57.810497,50,2717.358735
40.99518,49,2717.480957
43.575505,50,2717.69028
43.306267,50,2717.810329
57.198795,49,2717.917283
73.965766,49,2718.121632
56.918959,49,2718.212402
54.51505,49,2718.38265
71.55127,50,2718.462654
42.329616,50,2718.530303
43.517106,49,2718.695271
47.671847,50,2718.766909
44.51349,50,2718.837658
55.376752,49,2719.057342
77.980088,50,2719.177042
50.059878,50,2719.644624
42.597674,50,2719.756028
60.09011,50,2719.887091
70.277112,50,2720.089921
57.517115,49,2720.204215
42.921082,50,2720.411437
50.251907,50,2720.493222
47.277491,50,2720.559723
44.298548,50,2720.741495
46.734163,50,2720.862351
48.449452,49,2721.068127
78.448742,50,2721.188769
42.906502,49,2721.28681
43.224528,50,2721.486111
50.129793,50,2721.557868
49.800348,50,2721.626342
40.677137,48,2721.812395
64.987343,50,2721.932825
43.41896,50,2722.144425
43.764341,50,2722.271479
42.232356,49,2722.395115
42.994146,50,2722.600696
42.249958,50,2722.740723
42.477485,50,2722.939808
45.736374,50,2723.017737
73.126943,49,2723.084371
57.87032,49,2723.271955
58.8693,50,2723.379255
53.586484,50,2723.579258
44.874956,50,2723.667898
41.380866,49,2723.732424
59.397454,50,2723.900613
39.160046,50,2724.02342
39.800501,50,2724.146751
43.973904,50,2724.353021
44.551029,49,2724.473154
60.593526,50,2724.684409
47.722179,50,2724.805678
53.240057,50,2724.926569
64.537077,50,2725.196594
41.763809,49,2725.329426
44.321569,50,2725.624996
60.86857,48,2725.771328
41.999605,50,2725.898743
58.424086,50,2726.11107
50.432587,50,2726.239036
43.766752,50,2726.451041
57.278532,50,2726.541507
73.738763,49,2726.607284
41.344232,50,2726.777739
44.497689,50,2726.846104
51.20448,49,2726.912118
43.408623,50,2727.069952
46.852864,50,2727.161021
42.467037,50,2727.352351
64.727198,50,2727.45711
56.015418,50,2727.544667
47.014537,50,2727.738419
43.170631,50,2727.808593
44.220346,50,2727.965804
44.506868,50,2728.044193
52.009555,50,2728.11341
71.882325,50,2728.326265
41.140792,48,2728.407696
44.513795,50,2728.579163
44.161308,50,2728.702269
59.139702,50,2728.831008
44.169136,50,2729.05727
43.000515,48,2729.124794
44.156583,50,2729.192454
44.515901,50,2729.436353
41.824249,49,2729.553515
55.391214,50,2729.865107
41.58452,50,2729.984226
44.240293,50,2730.105461
40.075024,50,2730.337335
53.36757,50,2730.466441
37.689082,49,2730.690415
49.495806,50,2730.823576
42.543433,50,2730.945742
44.504537,50,2731.14597
64.568438,50,2731.214744
43.510179,49,2731.380523
43.36254,50,2731.502957
44.653882,49,2731.622208
54.896051,50,2731.835412
55.08316,50,2731.932063
43.503381,50,2732.030653
40.912367,50,2732.244735
46.968385,49,2732.365385
58.150537,50,2732.588212
41.849437,48,2732.666069
77.332584,50,2732.733403
59.033411,49,2732.921846
38.388384,50,2733.047415
48.803019,50,2733.25729
47.254007,50,2733.368527
43.973657,49,2733.448283
40.27771,49,2733.627517
49.945821,49,2733.745096
43.304718,50,2733.86662
71.508871,50,2734.092058
53.306727,49,2734.208333
54.906262,50,2734.440483
42.99248,50,2734.557591
43.090941,50,2734.637828
35.286421,49,2734.996337
53.988492,50,2735.118399
53.517927,50,2735.384242
44.227194,50,2735.467471
44.152066,50,2735.53363
43.167319,50,2735.805316
39.216613,50,2735.936804
43.517395,50,2736.152311
42.994891,50,2736.278232
43.202555,50,2736.402875
53.628109,50,2736.617896
43.830713,49,2736.749378
55.498011,50,2736.886684
40.850274,50,2737.090092
55.360747,50,2737.211168
42.41306,49,2737.429828
40.926179,49,2737.525154
42.776975,50,2737.658107
57.1393,50,2737.850096
27.889912,50,2737.97267
38.161948,50,2738.163078
59.44908,50,2738.272418
44.163414,50,2738.392026
39.93416,50,2738.602442
42.736212,49,2738.729604
44.505742,50,2738.939731
41.35701,50,2739.066123
60.769421,50,2739.175181
43.220346,49,2739.378912
59.697537,49,2739.447288
42.490233,50,2739.513786
52.744373,48,2739.680324
43.414265,50,2739.746193
49.159558,50,2739.899885
40.507432,50,2739.976938
44.429646,50,2740.046175
43.463851,48,2740.221626
42.760662,49,2740.371614
42.872601,49,2740.600082
54.059914,50,2740.735549
43.571067,50,2740.874476
42.954383,49,2741.083383
44.854746,49,2741.204532
39.563113,50,2741.328691
44.648399,50,2741.544281
37.304409,50,2741.67052
59.654461,50,2741.881774
71.92138,50,2742.010653
38.870677,49,2742.141192
63.65618,50,2742.350505
57.602097,50,2742.473684
43.549319,50,2742.679185
44.170341,50,2742.820421
44.321569,50,2742.944422
40.014566,50,2743.167961
49.424859,50,2743.296499
44.517106,50,2743.516714
62.488285,50,2743.653046
61.345245,50,2743.775827
44.115991,49,2743.979074
43.380272,50,2744.092716
43.957425,50,2744.299785
43.765546,50,2744.404097
42.249958,50,2744.508172
43.755388,50,2744.726939
50.512874,50,2744.799685
41.171966,50,2744.870655
37.120585,50,2745.066137
41.820102,50,2745.191812
43.767957,50,2745.397535
46.257885,47,2745.522931
44.144013,50,2745.66627
40.818122,50,2745.861706
40.951044,50,2745.984437
43.72264,50,2746.192984
59.030528,50,2746.275316
46.406516,50,2746.340891
45.485924,50,2746.539018
42.781877,48,2746.654056
44.246916,50,2746.780096
41.484701,50,2746.996918
28.518066,50,2747.11903
43.29934,50,2747.332798
40.76368,50,2747.461358
41.660894,50,2747.604347
43.218597,50,2747.859279
43.497705,49,2747.960829
43.511753,50,2748.361139
41.246647,49,2748.47944
43.653032,50,2748.600922
60.358644,50,2748.829476
43.574604,50,2748.962315
44.900873,50,2749.232258
44.155377,50,2749.341319
57.774356,50,2749.442505
44.298468,50,2749.681772
42.165825,48,2749.799622
42.408928,50,2749.951763
42.77818,50,2750.159611
49.508136,49,2750.281035
57.545807,50,2750.547635
43.514084,50,2750.666381
44.167931,50,2750.800848
43.183489,49,2751.310266
43.516495,50,2751.434918
58.253603,50,2751.720363
43.221007,50,2751.819695
42.498426,50,2751.938684
42.522506,50,2752.142416
42.248753,50,2752.267113
57.842788,50,2752.475202
44.548386,50,2752.55888
43.22874,50,2752.625435
43.814188,50,2752.80117
36.839468,50,2752.923762
76.38897,49,2753.134434
43.641668,50,2753.267613
75.925509,50,2753.413143
42.745534,50,2753.617655
41.230077,50,2753.740887
51.305667,50,2753.864464
59.447897,50,2754.092085
41.583315,50,2754.218726
43.384788,50,2754.426347
42.506966,50,2754.549828
42.556671,50,2754.67651
42.202555,49,2754.87798
56.969043,49,2754.996131
44.169136,50,2755.273492
49.141906,50,2755.385904
42.946849,50,2755.494771
43.946077,50,2755.763449
49.082016,49,2755.879104
57.287588,50,2756.088227
41.11723,50,2756.210183
56.780367,50,2756.358714
49.879833,50,2756.563337
40.675185,50,2756.7195
44.917863,50,2756.846095
53.705245,50,2757.036206
44.500099,50,2757.101141
43.514084,50,2757.290941
40.284162,49,2757.401627
77.765196,50,2757.528546
48.769631,49,2757.717075
43.419987,50,2757.782658
41.959662,50,2757.985278
43.736212,50,2758.105319
38.587475,50,2758.228871
42.765547,49,2758.440427
45.985917,50,2758.558553
43.702122,49,2758.758488
38.181415,50,2758.882545
43.948472,50,2759.005988
39.53646,49,2759.213072
63.174156,50,2759.335721
44.517106,50,2759.463135
43.202555,50,2759.704509
44.511384,50,2759.827719
39.12059,50,2760.036859
55.000998,50,2760.111387
70.63144,49,2760.17507
42.938796,50,2760.36065
43.410954,50,2760.481523
41.74404,48,2760.6905
44.084008,50,2760.819375
42.932062,50,2760.942589
63.316218,50,2761.149634
44.510179,50,2761.277714
47.050323,49,2761.636464
47.704124,49,2761.759126
43.568961,50,2761.881326
43.707992,50,2762.087352
43.566582,49,2762.210441
40.10453,48,2762.324194
63.504156,50,2762.533257
43.146022,50,2762.654605
35.834717,48,2762.863568
58.443297,50,2763.01902
43.425355,49,2763.147296
38.885789,50,2763.359488
50.538344,50,2763.456083
69.205912,50,2763.646145
48.559146,50,2763.768002
43.630366,49,2763.895131
41.954352,49,2764.102487
36.29195,49,2764.224147
43.451985,50,2764.339505
49.328771,49,2764.563238
44.077176,50,2764.689079
38.611441,48,2764.895114
43.7885,49,2765.017933
73.793469,49,2765.142462
44.468785,49,2765.355997
49.90088,50,2765.495254
59.586882,49,2765.74839
46.542619,50,2765.882641
42.860933,50,2766.018151
42.769452,50,2766.253881
38.715411,49,2766.382014
41.373674,49,2766.509069
50.518471,50,2766.713569
37.83627,50,2766.83448
42.937591,50,2767.037166
36.389711,50,2767.164247
60.437879,50,2767.296507
42.197873,50,2767.500921
44.126229,50,2767.62157
42.788339,50,2767.822539
41.480796,49,2767.946561
40.122873,49,2768.064378
42.596723,50,2768.273319
41.350045,49,2768.397042
44.89425,50,2768.607099
42.823044,50,2768.739866
47.659107,50,2768.878554
60.19252,50,2769.086211
42.580615,50,2769.20732
58.441095,50,2769.350584
55.13899,49,2769.560592
42.923525,49,2769.682371
60.354859,49,2769.955749
55.652292,50,2770.075566
43.437699,49,2770.195487
43.532329,50,2770.395452
43.558514,50,2770.499046
43.603009,50,2770.682214
64.499855,50,2770.802463
43.419987,50,2770.922472
54.498188,50,2771.14319
70.60755,50,2771.267169
43.759825,50,2771.474028
44.509053,50,2771.58345
43.842077,49,2771.701249
43.757494,50,2771.899039
41.995164,47,2772.014199
40.772267,50,2772.128915
43.763136,50,2772.342366
42.652856,49,2772.485687
43.767957,50,2772.690825
45.865338,50,2772.825098
44.259854,49,2772.951953
42.578509,50,2773.170382
43.763136,50,2773.291961
42.416534,50,2773.523873
41.517534,50,2773.623898
43.516495,50,2773.743042
43.57912,50,2773.950992
43.664633,50,2774.069954
44.136388,50,2774.285966
43.230519,50,2774.409088
43.308095,50,2774.530557
44.170341,50,2774.760478
42.797746,50,2774.885724
40.818795,48,2775.002692
43.513339,50,2775.20866
44.341501,50,2775.333585
44.517106,50,2775.592838
43.574604,50,2775.682755
44.515901,50,2775.751529
42.747945,50,2775.938219
43.747335,50,2776.061981
44.511384,50,2776.268909
45.656746,49,2776.396394
44.436494,50,2776.51842
38.129327,49,2776.720866
59.798534,50,2776.849216
43.57912,50,2777.057068
49.096008,50,2777.180564
71.999346,50,2777.300441
42.650622,49,2777.502249
44.42513,50,2777.625468
59.442706,50,2777.747977
49.970883,50,2777.951822
50.885893,50,2778.080065
44.419503,50,2778.290066
42.235055,50,2778.426728
63.74314,50,2778.562553
41.279588,50,2778.783007
56.500454,50,2778.85144
48.009764,50,2779.012055
68.973653,50,2779.146825
43.504537,49,2779.281222
43.517106,49,2779.501813
42.93428,50,2779.626225
43.9413,49,2779.83452
43.517395,50,2779.959534
44.515901,50,2780.08586
48.992322,50,2780.302739
49.657627,50,2780.430825
44.051536,50,2780.556781
44.024744,50,2780.771068
44.510258,50,2780.890602
53.80268,50,2781.097074
44.434084,50,2781.220679
48.86233,50,2781.343888
43.580325,50,2781.572004
53.512382,50,2781.704344
42.220653,49,2781.943093
46.446885,49,2782.063205
43.171547,49,2782.194761
76.049894,50,2782.40426
38.862652,50,2782.527638
44.436494,50,2782.811963
44.517106,50,2782.901569
42.792709,49,2782.963803
38.107782,50,2783.150257
43.985482,50,2783.25197
45.520146,50,2783.356609
42.275515,49,2783.571409
41.788339,49,2783.65019
50.962889,50,2783.846285
48.156115,50,2783.967146
43.758699,50,2784.08537
42.828766,50,2784.305147
43.421192,50,2784.432723
44.517106,50,2784.65387
50.553229,50,2784.780171
44.514696,50,2784.933882
43.506947,49,2785.173151
44.212518,50,2785.290401
48.677479,49,2785.519612
44.508073,50,2785.646732
49.178152,50,2785.770401
42.993562,47,2785.972003
44.190047,49,2786.096869
54.229335,50,2786.226965
63.418063,50,2786.441963
57.772717,49,2786.563285
52.517539,49,2786.767296
43.158342,50,2786.904538
57.881921,50,2787.027406
57.922061,50,2787.232878
48.507926,50,2787.357105
41.27672,48,2787.562213
59.806939,49,2787.686621
43.586025,47,2787.804651
51.552208,50,2788.004359
